0,-117849,-107319,-98619,-87365,-78928,-72270,-65322,-59300,-53411,-49820,-45907,-42958,-38984,-37754,-36158,-34904,-33879,-33207,-32223,-31255,-30708,-29790,-29159,-28934,-28575,-28173,-27404,-26542,-25661,-24889,-24240,-23722,-22918,-22642,-21731,-21120,-20405,-19488,-18758,-18576,-18209,-17461,-16929,-16129,-15305,-14557,-14063,-13526,-12774,-12433,-12042,-11662,-11172,-10829,-10004,-9634,-9634,-9214,-9015,-8126,-7664,-7264,-7248,-6919,-6695,-6624,-6019,-5740,-5604,-5495,-5495,-5352,-5349,-5277,-5277,-4723,-4651,-4608,-4565,-4522,-4326,-4079,-3883,-3709,-3456,-3313,-3220,-3159,-3026,-2872,-2741,-2566,4368,4368,4388,4516,4516,4516,4516,4516
1,-115702,-106041,-95631,-87558,-80148,-72475,-66206,-60496,-56302,-51408,-47956,-44759,-41965,-40878,-39610,-38882,-37685,-36855,-36206,-35637,-34153,-33424,-32597,-31881,-31143,-30455,-29468,-28796,-28657,-28459,-27845,-27147,-26756,-25673,-25009,-24470,-24039,-22792,-22261,-21568,-20383,-19798,-19798,-19437,-18680,-17907,-17682,-17394,-17074,-17050,-16508,-16321,-15705,-15365,-14633,-14460,-13601,-12869,-12743,-12356,-12230,-12108,-11701,-11228,-10995,-10196,-9358,-9079,-9069,-9003,-8652,-8427,-8183,-7799,-7307,-7066,-6638,-6638,-6295,-6237,-6191,-5989,-5756,-5403,-5141,-4814,-4553,-4329,-3970,-3738,-3640,-3640,-3549,-3484,-3484,-3484,-3484,-3414,-3078,-3078
2,-111091,-102179,-93472,-88294,-81518,-73897,-70487,-68041,-64815,-63398,-61842,-60517,-59674,-58410,-57318,-56298,-55326,-53879,-52307,-51432,-50524,-49549,-48636,-47622,-45355,-44583,-43819,-43187,-42602,-41520,-40568,-39009,-38057,-37272,-36477,-35815,-35021,-34275,-33699,-32995,-31731,-31046,-30432,-29726,-29188,-28427,-27528,-26634,-26311,-25636,-24363,-23292,-22885,-22178,-21540,-21005,-20760,-19988,-19473,-19473,-18734,-18118,-16810,-16280,-16149,-15726,-15468,-14801,-14094,-13604,-13257,-12770,-12654,-12498,-12297,-12037,-11015,-10537,-10106,-9915,-9667,-9435,-9248,-9077,-8791,-8665,-8376,-8058,-7769,-7509,-7463,-7130,-6824,-6671,-6554,-6237,-5878,-5818,-5608,-5608
3,-114952,-106729,-99374,-91484,-82170,-77004,-71610,-68066,-64247,-60942,-59564,-58381,-57468,-56218,-55100,-54214,-53383,-52632,-51550,-50228,-49375,-48431,-47463,-46642,-45779,-44942,-44318,-43543,-43052,-42140,-41221,-40322,-39531,-38791,-37318,-36387,-35592,-34910,-34137,-33485,-32746,-32467,-31818,-30980,-30209,-29531,-28992,-28452,-27746,-27269,-26244,-25444,-24706,-23913,-23367,-22707,-22018,-21272,-20902,-20387,-19711,-18945,-18279,-17705,-17489,-17104,-16519,-15670,-15143,-14784,-14352,-13725,-13086,-12955,-12577,-12234,-11861,-11424,-11332,-11017,-10614,-10349,-9847,-9444,-9344,-9272,-9119,-8973,-8682,-8440,-8154,-7814,-7531,-7191,-7155,-6760,-6413,-6309,-6245,-6101
4,-115937,-104091,-97444,-91299,-84577,-77278,-72261,-67875,-62217,-59490,-56970,-54942,-53276,-52145,-51477,-50562,-49261,-48041,-47282,-46502,-45038,-44105,-43104,-41943,-41439,-40340,-39700,-38638,-37674,-36032,-34831,-33551,-33315,-32893,-32282,-31441,-30433,-30087,-29082,-28414,-27368,-26769,-25769,-25155,-24473,-24001,-22698,-21699,-21066,-20580,-19947,-19362,-19236,-18684,-18344,-18061,-17349,-17315,-16799,-16291,-15589,-15251,-14772,-14741,-14031,-14031,-13412,-12805,-12186,-12031,-11891,-11546,-11071,-10666,-10335,-9990,-9530,-9338,-8968,-8617,-8247,-8060,-8060,-7566,-7549,-7047,-6708,-6592,-6246,-6149,-5788,-5788,-5609,-5532,-5255,-5165,-5056,-4904,-4700,-4504
5,-114117,-105541,-98275,-89297,-83255,-72984,-66952,-64102,-60249,-57259,-54724,-52828,-50704,-50518,-49690,-49330,-48477,-47774,-46377,-45702,-45001,-43900,-43125,-42098,-41205,-40527,-39610,-38777,-38165,-37591,-36648,-35843,-34297,-34115,-33159,-32433,-31477,-31110,-30673,-29754,-29406,-29075,-29046,-28430,-27434,-25625,-25284,-24820,-24271,-23757,-23242,-22715,-22454,-22084,-21322,-20606,-20172,-19307,-18904,-18615,-17963,-17472,-17052,-16929,-16631,-16125,-15647,-15511,-15262,-14963,-14167,-13252,-13110,-13002,-12359,-11786,-11272,-10963,-10065,-9781,-9546,-9103,-9103,-8817,-8735,-8531,-8418,-8284,-8016,-7747,-7602,-7314,-7314,-7015,-6915,-6915,-6728,-6699,-6325,-6088
6,-108754,-100305,-89493,-81851,-73785,-67677,-62054,-55650,-52072,-48902,-46376,-45062,-44438,-43336,-42141,-41375,-40711,-39064,-38102,-37480,-36018,-35056,-34674,-34284,-33514,-32832,-31855,-31488,-30881,-30079,-29223,-27831,-27295,-26225,-25795,-24934,-24364,-24042,-23798,-23240,-22596,-21818,-21129,-20828,-19966,-19238,-18578,-18186,-17422,-17277,-16947,-16653,-15979,-15507,-15035,-14510,-14010,-13579,-13238,-12850,-12247,-11650,-11247,-10828,-10522,-10103,-9681,-9638,-9514,-9019,-9019,-9019,-8818,-8636,-8570,-8209,-8035,-7839,-7392,-6983,-6983,-6529,-6451,-6221,-5932,-5624,-5614,-5349,-5041,-4590,-4409,-4312,-4096,-3917,-3799,-3620,-3219,-3102,-2986,-2893
7,-117465,-108430,-101214,-93044,-83382,-77024,-71835,-64363,-59724,-54959,-51061,-49319,-47792,-46871,-46175,-44928,-43801,-43284,-42471,-41629,-40542,-39824,-39113,-38143,-37403,-36591,-35714,-34758,-34021,-33063,-31673,-31457,-30616,-29635,-28644,-28284,-27872,-27111,-25784,-25175,-24657,-24256,-23865,-23506,-22842,-22040,-21660,-21369,-20610,-20250,-19153,-18125,-17933,-17451,-17252,-16723,-16317,-16038,-15632,-15229,-14523,-14401,-13985,-13737,-13438,-13018,-12987,-12771,-12465,-11938,-11568,-11149,-10356,-10119,-9872,-9400,-8951,-8731,-8146,-7667,-7667,-7443,-6906,-6906,-6816,-6816,-6584,-6336,-6104,-6089,-5910,-5793,-5486,-5351,-5220,-5039,-4617,-4547,-4545,-4411
8,-117516,-108497,-99778,-90741,-79637,-73256,-65503,-59891,-55056,-52080,-47938,-45120,-43631,-41606,-40731,-39630,-38480,-38165,-37234,-36829,-36260,-35843,-34911,-34025,-33363,-32728,-32545,-31949,-31229,-30053,-29049,-28227,-27387,-26683,-25906,-24813,-23992,-23527,-23034,-22409,-22037,-21561,-20627,-20227,-20054,-19079,-18780,-18505,-18240,-17794,-17027,-16356,-16072,-15531,-14772,-14223,-13982,-13406,-12706,-12089,-11689,-11485,-10634,-10634,-10203,-9813,-9188,-8947,-8112,-7980,-7692,-7692,-7467,-7174,-6681,-6520,-6228,-5808,-5692,-5333,-5195,-5195,-4988,-4629,-4422,-4185,-4175,-3938,-3789,-3789,-3626,-3472,-3336,-3336,-3336,-3336,-3273,-2621,-2558,4364
9,-118870,-106337,-93904,-85414,-77988,-70560,-64629,-60215,-56727,-52220,-49819,-45914,-43334,-42028,-41081,-40481,-39678,-38785,-37875,-37281,-36957,-36078,-35464,-34732,-34644,-34224,-34014,-33283,-32430,-31705,-30965,-30262,-29856,-29092,-28342,-27853,-26856,-25493,-24763,-24222,-23453,-22173,-21510,-21053,-20633,-20354,-19888,-19410,-18704,-18239,-17879,-17460,-17162,-16390,-15835,-15629,-14828,-14828,-14669,-14288,-13970,-13246,-12644,-12326,-11413,-10934,-10907,-10428,-10105,-9961,-9961,-9585,-9478,-9107,-8868,-8678,-8399,-8132,-8011,-7744,-7266,-7180,-6749,-6749,-6749,-6614,-6614,-6370,-6227,-5919,-5837,-5732,-5635,-5327,-5206,-4784,-4461,-4209,-4093,-4093
