0,-229220,-213996,-202376,-192567,-179463,-172421,-162224,-151232,-143274,-135607,-130181,-122951,-116880,-114147,-110018,-104736,-100114,-94834,-90984,-85588,-81101,-76827,-73055,-68945,-66533,-62423,-59547,-56925,-54047,-51794,-48568,-45869,-42318,-39493,-37066,-33432,-32023,-30337,-27169,-26022,-24517,-22351,-21080,-20074,-19130,-17821,-16544,-15298,-13771,-12965,-11529,-10344,-9098,-8253,-7656,-6869,-6402,-5873,-5383,26948,28661,30137,31721,33194,34862,36490,38272,39243,39786,41622,42753,42948,43509,44331,44730,45488,46225,47198,48103,48765,49374,49743,50285,50670,50999,51191,51666,51721,51823,51995,52125,52399,52482,52642,52785,52887,53085,53223,53223,53325
1,-244456,-222921,-206321,-189732,-176828,-162626,-144901,-136430,-124778,-112631,-105321,-98677,-91117,-84641,-78933,-75418,-70973,-66204,-63185,-58808,-55756,-52273,-48858,-45861,-41664,-38528,-35563,-33480,-31217,-28240,-26361,-25006,-23059,-21027,-19414,-18378,-17183,-15569,-14191,-12917,-11380,-10295,-9604,-8800,-8170,-7377,-6699,-5811,24619,29323,30245,31906,33155,36530,36861,38090,39444,40041,41854,42444,43214,43883,44774,45862,46106,46327,46775,47722,48168,48563,49130,49581,50348,51077,51204,51358,51576,51704,51704,51776,52065,52244,52573,52585,52656,52677,52677,52677,52688,52688,52688,52688,52899,52899,52899,52899,52899,52899,52899,52914
2,-234413,-222866,-208448,-195402,-184338,-171468,-162905,-155153,-147637,-140650,-133095,-126621,-119866,-114898,-108630,-101199,-96296,-91385,-86591,-81906,-77768,-73853,-69773,-65926,-62572,-59424,-56366,-53092,-50077,-46580,-43956,-42151,-39180,-36113,-34392,-32091,-29537,-28138,-25594,-23936,-23026,-22066,-20647,-19297,-18199,-16402,-14799,-13541,-12459,-11749,-10881,-10016,-9211,-8469,-7366,-6591,-6025,-5400,31868,33407,35038,36020,37492,38914,40273,41117,42558,43793,44522,45246,45859,46777,47267,47796,48525,49384,49801,50292,50841,51492,51789,52269,52578,52756,52888,52888,52888,52951,53076,53178,53259,53297,53297,53478,53478,53801,53801,53801,53801,53801
3,-233584,-219800,-197340,-190643,-178168,-163993,-153216,-141027,-132088,-124080,-116418,-107408,-100405,-95508,-89201,-84127,-79072,-75857,-71275,-67776,-65034,-61317,-58288,-53378,-49968,-47019,-42921,-39900,-38261,-35279,-32932,-31280,-28229,-26635,-25081,-23512,-21514,-19544,-18510,-16656,-15003,-13784,-12058,-11638,-10876,-10111,-8476,-7861,-7148,-6826,-5758,-5387,28328,29239,30957,32501,33662,35359,36464,37836,39189,40185,41242,42280,44012,44716,45692,47368,47728,48157,48446,49003,49344,50081,50183,50444,50574,50877,51283,51339,51740,51921,52082,52300,52784,52797,52797,52913,52913,52913,52913,52928,53146,53274,53274,53274,53415,53415,53442,53442
4,-236575,-219679,-205276,-195541,-181576,-171203,-158340,-149547,-139771,-131554,-125579,-118784,-113830,-109775,-105283,-99947,-94626,-91964,-87706,-83304,-80191,-75268,-70532,-66579,-63016,-59049,-54813,-51919,-48784,-45667,-42382,-39094,-36267,-33668,-31217,-29047,-27576,-25317,-23806,-21873,-19990,-18040,-16256,-14792,-14182,-13308,-12583,-11464,-10628,-9760,-8817,-8043,-7156,-6534,-5858,-5232,26190,27101,27981,29704,31667,33024,35164,36673,38344,39823,40760,41933,43709,44632,45554,46223,46844,47301,47829,48893,49220,50227,50509,50953,51366,51729,51975,52444,52768,52855,53097,53199,53225,53300,53300,53380,53431,53431,53431,53431,53431,53431,53431,53454
5,-236079,-220149,-203473,-189616,-178378,-165905,-154592,-144127,-130910,-125286,-117200,-109505,-104053,-97765,-91899,-87550,-83939,-79397,-75120,-72193,-68107,-64201,-61883,-58285,-54118,-50738,-46851,-43811,-41135,-38672,-35863,-32980,-31032,-28890,-27640,-25313,-23758,-22284,-20825,-19235,-18425,-16668,-15653,-13978,-13289,-12219,-10830,-9793,-8899,-8207,-7335,-6519,-5861,-5177,35662,36971,38087,38966,39881,40959,42625,43125,44350,45561,46189,47008,47541,48157,48742,49060,49590,50396,50632,51609,51800,52267,52554,52807,52975,53053,53053,53170,53170,53170,53196,53494,53520,53520,53520,53520,53520,53520,53520,53520,53520,53536,53536,53536,53536,53536
6,-232619,-217583,-203200,-188332,-175789,-162986,-151307,-139845,-130770,-121145,-113078,-105735,-98584,-93538,-89181,-84418,-81193,-77351,-73270,-70223,-66959,-63069,-60450,-57373,-54270,-51155,-48032,-45061,-42776,-40510,-38099,-35487,-33720,-31955,-29873,-28270,-26130,-24694,-23381,-22185,-20585,-19378,-17833,-16631,-15285,-14103,-12756,-11527,-10761,-9850,-8960,-8399,-7439,-6656,-6277,-5682,-5283,29038,30247,31719,33973,37113,38384,38830,39648,40595,41348,42767,43640,44678,45362,46147,46813,47137,47715,48390,49154,49692,49942,50177,50800,50901,51047,51383,51657,51943,52370,52370,52406,52433,52549,52588,52837,52946,52946,52946,52946,52946,52946,52946
7,-240789,-223531,-209674,-190875,-180308,-169051,-160199,-150317,-140285,-132214,-126661,-118819,-113493,-108711,-104098,-99490,-95770,-90987,-86834,-83366,-79108,-75768,-72228,-68841,-65977,-61949,-59022,-55682,-52317,-48955,-46551,-45122,-42168,-40045,-38039,-35498,-33342,-31244,-28561,-26926,-25054,-23579,-21498,-20369,-19024,-18201,-16966,-15561,-14238,-13225,-12110,-11248,-9933,-8953,-7946,-7380,-6623,-6027,-5612,-5048,28302,29245,30315,32186,33724,35416,36833,38356,38890,39711,40186,41753,43240,43951,45464,47023,47782,48152,48996,49478,50043,50481,50549,50844,51245,51640,51858,52130,52519,52570,52800,52926,53078,53204,53244,53244,53244,53255,53336,53336
8,-233328,-215439,-200149,-188941,-174039,-163294,-154935,-141030,-130793,-126145,-121219,-116483,-109382,-104860,-101227,-96904,-93393,-88531,-84656,-79832,-75685,-71864,-68325,-64162,-61101,-58207,-54766,-51550,-48676,-46351,-42778,-40630,-37716,-35753,-33670,-30968,-28375,-26110,-24789,-23333,-21649,-20502,-18642,-17525,-15825,-14919,-13635,-12794,-11846,-10771,-9301,-7909,-7144,-6845,-6157,-5721,-5121,27412,29032,30443,31454,33369,34680,36265,38932,39449,40815,41380,42203,42947,43516,44607,46005,46339,47022,47690,48839,49711,50187,50555,50952,51247,51514,51767,52007,52260,52260,52298,52362,52841,52841,52841,52841,52908,52908,53010,53010,53010,53010,53010
9,-229351,-220785,-206185,-190567,-181028,-167361,-156331,-147371,-135565,-127898,-119583,-113686,-108079,-101904,-98231,-93958,-90338,-85972,-82311,-78503,-74910,-72421,-68872,-66607,-64387,-60849,-57976,-54354,-50880,-48280,-46276,-44320,-41313,-39266,-36894,-34741,-32594,-31179,-29368,-27975,-26186,-24378,-22607,-21214,-19557,-18243,-16325,-15032,-13907,-12947,-11748,-10900,-9956,-8925,-8398,-7816,-7104,-6480,-5793,-5120,26019,26832,27725,29274,30801,32272,33858,35527,37792,38441,39800,41020,41882,43521,43828,45023,46267,46518,47268,48529,49344,49997,50503,50848,51331,51459,51680,52011,52113,52120,52362,52362,52413,52541,52762,52762,52762,53040,53040,53040
10,-237949,-215380,-203689,-190901,-181712,-170449,-161200,-151577,-142474,-136336,-129113,-120708,-115021,-110533,-105012,-99002,-95280,-90484,-86493,-81487,-76402,-70429,-67422,-64150,-59978,-57786,-54299,-51053,-48098,-44959,-42366,-39933,-37975,-35718,-33186,-31889,-29847,-28574,-26421,-23725,-21529,-20087,-18374,-16976,-15573,-14493,-13690,-12793,-11526,-10132,-9461,-8781,-7672,-7049,-6071,-5281,30717,31693,33030,34314,35689,37539,38346,39792,40768,42475,43899,44763,45675,46845,47521,47859,48489,48970,49516,50013,50596,50926,51161,51748,52040,52206,52424,52613,52613,52613,52613,52886,52886,53041,53153,53318,53444,53444,53444,53444,53555,53734,53734,53850
11,-239613,-222527,-203266,-191199,-176611,-163081,-152600,-138060,-130501,-121376,-112141,-103447,-95542,-89810,-82294,-77220,-73797,-69006,-64970,-62293,-58724,-54614,-51578,-49070,-46117,-43230,-39987,-37329,-35715,-33098,-30555,-28613,-26739,-25434,-23776,-21968,-20343,-18540,-17153,-15911,-14465,-12964,-11871,-10809,-9862,-8630,-7843,-6974,-5969,-5127,29066,30427,32025,33593,35258,36121,37733,38546,40058,40856,41623,42511,43565,44116,44984,45714,46621,47139,47550,48220,48344,49047,49747,50192,50610,51067,51169,51455,51783,51817,51898,52174,52741,53037,53290,53290,53325,53352,53510,53510,53510,53512,53512,53614,53614,53614,53614,53614,53614,53614
12,-223864,-217874,-202725,-189333,-176665,-165135,-155964,-149105,-141610,-134615,-126268,-120573,-114971,-110500,-106028,-100558,-96627,-93323,-88832,-85057,-81028,-76527,-74114,-70016,-64820,-61433,-58024,-55120,-52079,-49420,-46930,-42762,-39992,-37636,-34851,-32731,-30922,-27691,-26263,-24374,-23237,-21386,-20179,-18548,-16951,-15472,-14345,-12916,-12016,-11135,-10080,-9407,-8723,-8036,-7398,-6561,-5907,-5152,24761,25741,27259,28723,30766,31882,33223,34776,35930,36669,37576,38370,39958,40832,41958,42988,43926,44696,45055,45601,46384,46861,47342,47813,48645,49080,49509,49891,50334,50334,50652,50780,50904,51039,51227,51631,51720,51919,52198,52451,52566,52673
13,-233416,-219315,-208740,-195401,-182472,-167759,-157677,-150167,-139075,-131310,-125608,-120032,-113771,-108240,-102453,-97296,-91761,-88459,-84043,-80136,-75695,-73046,-69622,-67277,-64118,-61244,-58779,-55202,-52377,-48861,-44023,-40742,-36728,-34017,-31479,-29715,-27663,-25744,-23569,-22278,-20278,-19268,-17747,-16550,-15764,-14155,-13160,-12353,-10963,-10178,-9385,-8501,-7708,-7070,-6515,-5979,-5237,27645,29076,30413,31986,33547,34960,36222,37643,38815,40209,41620,43072,43902,44446,45134,46132,46652,47819,48304,48861,49406,50699,50943,51163,51569,51918,51918,51981,52009,52199,52357,52599,52599,52829,52866,52866,52884,52884,52884,52884,52884,52900,52942
14,-228534,-218300,-195445,-179919,-172307,-162677,-154702,-147332,-140740,-133629,-127435,-122232,-115398,-109813,-103946,-99496,-95739,-91125,-85447,-81687,-77774,-74260,-70898,-67806,-63332,-60601,-57544,-55213,-51817,-49164,-45362,-42435,-39909,-37609,-35493,-33526,-31704,-29121,-27304,-25183,-23344,-21943,-20641,-19489,-17731,-16725,-15521,-14359,-13344,-12330,-11129,-10219,-9304,-8399,-7544,-6872,-6249,-5291,28066,29064,31589,32976,34763,35918,37051,38599,40328,40663,41362,42107,43304,43920,45224,45873,47055,47275,47943,48414,49145,50045,50240,50495,50723,50978,51398,51499,51620,52202,52271,52399,52504,52504,52504,52637,52637,52637,52637,52637,52637,52637
15,-242917,-223892,-209625,-194480,-181763,-167671,-153166,-143683,-132581,-121617,-111410,-105273,-95451,-85433,-79906,-75919,-72982,-68770,-66263,-62581,-60389,-57399,-54008,-50674,-48411,-45754,-42925,-40275,-37821,-35398,-32834,-30309,-28032,-26423,-24741,-23349,-21483,-20008,-18320,-16735,-15246,-14237,-13254,-12354,-11297,-9979,-9051,-8101,-7592,-6935,-6094,-5539,32679,34796,35952,37926,39516,40427,41976,42909,44225,45438,45646,46460,47172,47867,48424,49399,49959,50501,50985,51189,51348,51527,51665,51824,51873,51999,52502,52845,52845,52845,52845,52845,53079,53236,53362,53362,53362,53362,53362,53362,53362,53362,53362,53362,53362,53362,53362,53375
16,-235476,-222047,-206924,-195540,-183120,-171133,-160208,-149372,-143103,-135255,-127260,-121324,-114439,-107466,-101471,-95891,-91939,-87669,-82851,-79195,-75865,-72273,-69470,-65867,-63013,-60402,-56559,-53291,-49544,-46469,-44845,-43181,-40645,-38511,-35757,-33711,-31299,-29603,-28218,-26556,-24833,-23054,-21722,-20268,-18851,-17772,-16678,-14807,-13883,-12524,-11588,-10371,-9821,-9272,-8676,-7908,-7328,-6933,-6415,-5687,-5212,33022,34467,35524,37699,39357,40355,41925,42776,43966,45412,46186,47049,47956,48704,49134,50061,50520,50772,51280,51768,51933,52303,52641,52768,52868,53110,53110,53112,53126,53228,53428,53519,53557,53753,53778,53805,53805,53881,53888
17,-245632,-226324,-209725,-196239,-181368,-170940,-157231,-148484,-138534,-129959,-122522,-115303,-108194,-101786,-95367,-90125,-85433,-81064,-77760,-73759,-68964,-66295,-62571,-58672,-56134,-53178,-50379,-46795,-44532,-41717,-39333,-36342,-33748,-31054,-29459,-27848,-26099,-23981,-22625,-21071,-19632,-18135,-16829,-15866,-14311,-13652,-12752,-11749,-10605,-9701,-8911,-7853,-7016,-6145,-5612,-5205,29362,30106,31649,33572,34799,36252,37807,39534,41243,42147,43131,43743,44623,45371,46264,47062,47981,48569,49004,49693,50028,50391,50858,51244,51391,51609,52067,52190,52481,52571,52782,52981,53083,53083,53083,53083,53083,53083,53083,53122,53122,53149,53236,53236
18,-234395,-218308,-198874,-183467,-171951,-161414,-150867,-141277,-131781,-124425,-116951,-107574,-102490,-97168,-92473,-88344,-84291,-79428,-75814,-72522,-69026,-65166,-61999,-58379,-55792,-52394,-49772,-46814,-43904,-39995,-36646,-33811,-30460,-28280,-26057,-23363,-22255,-20490,-19018,-17690,-16431,-15182,-14089,-13007,-11890,-10834,-9941,-9140,-7583,-7132,-6459,-5925,-5170,30916,32743,33825,35688,36851,38746,40596,42901,43606,45013,46032,46984,47461,48364,49307,49887,50373,50799,51256,51437,52137,52294,52661,52914,53566,53566,53566,53566,53566,53566,53566,53566,53566,53566,53566,53566,53573,53698,53951,53958,53958,53958,53958,53960,53960,53960,53960
19,-241298,-223972,-201871,-188309,-179711,-168800,-157491,-147912,-140562,-131385,-123987,-118675,-112426,-108350,-103207,-97043,-93399,-89838,-85436,-81657,-78864,-74506,-71308,-67902,-64934,-60744,-57895,-54505,-50770,-48649,-46007,-43148,-40742,-36780,-34599,-32548,-30953,-28694,-26550,-24453,-23049,-21703,-20423,-19334,-18349,-16899,-15797,-14428,-13388,-12806,-11752,-10892,-9900,-9366,-8902,-8283,-7458,-6834,-6226,-5395,-5035,30358,31870,33417,34200,35953,37252,38850,39415,41002,42102,43541,45047,45951,46615,47341,47730,48175,49177,49871,50364,50808,51109,51651,51792,52376,52376,52376,52567,52786,53024,53024,53024,53088,53095,53095,53095,53412,53412,53412
20,-232239,-215123,-202873,-185403,-178353,-167225,-156564,-146494,-137990,-129951,-122684,-114687,-108661,-103333,-98512,-94239,-88426,-82516,-78857,-72619,-69398,-67719,-64673,-62037,-59690,-56555,-53963,-50689,-48131,-45413,-42269,-40346,-38800,-36921,-34247,-31877,-29916,-27910,-26047,-24703,-22514,-20979,-19238,-17897,-16475,-15464,-14423,-13223,-12047,-10993,-9982,-8701,-8231,-7563,-6947,-6095,-5482,23937,25489,26487,27810,29198,31212,32439,33467,34512,36157,37849,39343,40518,41389,42092,43091,44350,44989,45578,46506,47021,47748,48370,49274,50293,51160,51291,51301,51390,51506,51780,51948,52171,52273,52296,52296,52296,52371,52616,52734,52766,52985,53234
21,-230218,-215913,-199922,-183429,-170395,-160092,-147820,-138335,-130001,-119792,-114352,-107386,-101780,-94816,-89720,-85684,-80851,-77049,-72577,-69444,-66552,-63670,-59831,-56719,-53012,-50966,-48300,-46079,-43801,-41539,-39134,-36489,-33825,-31901,-30428,-28673,-26764,-24319,-22588,-20981,-19383,-17717,-16775,-15569,-13899,-12860,-11728,-10561,-9671,-8753,-7859,-6861,-6392,-5705,-5032,32051,33087,34759,35981,37122,38776,40873,42594,43920,45173,46218,46979,47233,47454,47771,48610,48941,49164,49767,50089,50500,51166,51384,51676,52172,52297,52297,52297,52297,52297,52427,52442,52687,52817,52980,52980,52980,52993,53018,53123,53294,53320,53325,53417,53417
22,-235959,-222527,-207368,-191932,-170207,-158457,-145194,-135520,-125584,-117793,-106635,-100724,-93964,-87663,-82873,-78651,-75117,-70742,-66484,-63908,-60663,-58209,-55714,-52092,-49050,-46180,-42884,-40391,-38536,-36036,-32977,-30963,-28618,-25650,-23650,-21963,-20620,-19013,-17859,-16688,-15141,-13874,-12214,-11159,-10250,-9379,-8561,-7476,-6750,-6286,-5723,-5055,27572,28769,30822,31711,32854,34712,36359,38060,39003,39669,40774,42635,43877,44810,45770,46583,47148,47725,48332,48904,49649,50332,51023,51351,51569,51764,51892,52114,52512,52512,52590,52718,52742,52742,52742,52742,52949,52949,53015,53015,53015,53015,53093,53195,53195,53195,53195,53224
23,-240412,-224692,-207284,-186276,-175946,-164535,-154988,-145567,-137818,-129511,-121348,-113168,-106469,-101747,-96994,-91553,-86450,-83314,-80018,-76110,-71799,-67901,-64384,-61391,-58619,-55065,-52257,-48669,-45620,-42522,-40516,-37934,-35364,-33511,-31972,-30400,-28862,-27253,-24704,-22124,-21253,-20191,-19123,-18144,-16598,-15807,-14680,-13781,-12449,-11086,-10116,-9360,-8688,-8107,-7232,-6774,-6082,-5512,-5016,28004,29772,31568,33111,34037,35840,37712,38927,40650,41494,42437,43251,44056,44915,45535,46047,46759,48014,48276,49514,49877,50198,50695,50920,51446,51763,52003,52183,52183,52183,52183,52183,52183,52183,52289,52415,52517,52581,52581,52581,52581
24,-232018,-214824,-199620,-188613,-174086,-160954,-147666,-140356,-131073,-122891,-115688,-108665,-101723,-96358,-91214,-86787,-82010,-77959,-73769,-69743,-66076,-62020,-57943,-54727,-51856,-48943,-46440,-43082,-40738,-38446,-36224,-33707,-31075,-29194,-27114,-25544,-24130,-22171,-20961,-19764,-18222,-17066,-15623,-14181,-13114,-12167,-11125,-10523,-9770,-8761,-7639,-6662,-6027,-5430,-5046,25177,26867,28153,30122,31340,33437,36023,36771,37953,38929,39380,40105,40826,41519,42596,43449,44553,45398,46268,46964,47583,47946,48675,49112,49835,50623,51083,51325,51496,51649,51751,51912,52034,52121,52553,52566,52566,52566,52588,52703,52794,52969,53127,53127,53127
25,-236892,-218451,-203634,-186816,-171223,-154181,-143770,-133251,-124466,-115947,-109109,-102450,-95917,-88785,-83360,-79606,-74343,-70391,-66863,-62565,-58870,-55312,-52900,-49412,-46666,-41498,-39034,-36761,-34487,-32113,-29696,-29002,-27330,-25537,-24085,-21882,-19495,-18780,-17087,-16578,-15298,-14295,-13132,-11927,-11021,-9643,-9114,-8014,-7623,-7120,-6659,-6013,-5542,32050,33324,34459,35715,37005,38626,39181,40684,42048,44037,44602,44797,45826,46562,47272,47967,48396,49181,49580,50499,50877,51005,51352,51449,51572,51738,52195,52321,52349,52372,52836,52836,52874,52905,53124,53163,53163,53163,53342,53342,53342,53342,53342,53416,53416,53515,53571
26,-239504,-222332,-204504,-190160,-176512,-162095,-147218,-135726,-123581,-112908,-106669,-100796,-94129,-89760,-85545,-81594,-78205,-75862,-72278,-70090,-66257,-62215,-57910,-55083,-50738,-48901,-45936,-43861,-41492,-39869,-37620,-36014,-34300,-32296,-30371,-28277,-26285,-24408,-23283,-21533,-20187,-18669,-17466,-16311,-14679,-13942,-12862,-11603,-10646,-9244,-8569,-7818,-7202,-6503,-6035,-5320,27367,28646,29828,32403,33850,35273,37847,39179,40003,41383,42351,43800,44522,45895,46431,47120,47907,48336,48811,49220,50243,50553,50853,51644,51865,51865,51865,51997,51997,52046,52363,52523,52853,52853,52853,52853,52853,52853,52853,52853,52853,52853,52904,52904
27,-237454,-221178,-208441,-191486,-175452,-161448,-148952,-138589,-126917,-117989,-107848,-101670,-93823,-88005,-82616,-76662,-71431,-68277,-65029,-61972,-58672,-55944,-53219,-49845,-46531,-43945,-41291,-38444,-35886,-32140,-30009,-28173,-26079,-24698,-23452,-22151,-20795,-19410,-18165,-16015,-14948,-13604,-12920,-11827,-10646,-9709,-9125,-8394,-7709,-7036,-6447,-5877,-5360,29326,29917,31128,32844,34063,36044,37513,39087,40223,41492,42393,43173,44697,45170,45726,46467,46935,47892,48726,49183,49497,49718,50058,50311,50501,50599,50733,51200,51635,52183,52183,52183,52339,52519,52596,52844,53001,53152,53223,53223,53223,53223,53223,53223,53223,53223,53223
28,-232847,-217646,-207452,-196130,-183696,-174125,-164144,-153645,-146803,-139817,-131179,-125377,-118366,-114235,-109842,-104933,-101104,-96604,-93797,-89054,-84485,-81280,-77670,-73737,-68900,-66122,-63556,-60251,-57879,-54997,-51171,-48328,-46158,-43149,-39901,-38185,-35539,-33139,-30655,-28489,-26657,-25128,-23493,-22436,-21517,-19758,-18537,-16629,-15314,-14078,-13241,-12212,-11370,-10525,-9843,-8935,-8283,-7456,-6538,-6130,-5588,24883,27535,29182,30497,31915,34575,36268,37760,39879,41518,42759,43806,44559,45247,46341,46672,47580,47714,48534,49511,49643,50006,50254,50983,50983,51220,51473,51473,51473,51786,51786,51968,52094,52128,52207,52261,52387,52586,52623
29,-232301,-221769,-203305,-188624,-176354,-158494,-144881,-135474,-125954,-116433,-107545,-102684,-97157,-91689,-85307,-80276,-74778,-71087,-65450,-61284,-57967,-54953,-51985,-50002,-47544,-44176,-40926,-37931,-35929,-33406,-31536,-29873,-27887,-25405,-23162,-21430,-19780,-18891,-17535,-16099,-15045,-14223,-12809,-11519,-10580,-9794,-8892,-8222,-7289,-6820,-6125,-5402,-5009,27606,28433,30070,31882,34150,35162,36566,37981,39682,40718,41384,42150,42666,43395,44345,45249,46174,46599,47339,47954,48615,49475,50083,50541,51099,51359,51723,52032,52361,52630,52949,53110,53154,53280,53373,53387,53387,53387,53547,53574,53574,53574,53574,53574,53574,53574,53574
30,-233788,-214040,-203990,-185864,-175852,-164023,-155049,-143327,-137068,-127843,-117906,-112409,-105272,-98613,-92320,-86880,-82168,-78857,-74225,-70752,-66682,-63361,-59942,-55687,-52497,-50005,-47607,-43674,-41344,-37924,-35351,-32353,-29846,-28421,-26509,-24733,-22917,-21564,-19508,-18035,-16574,-15265,-14049,-12539,-11850,-10994,-9667,-8705,-7595,-6701,-5966,-5341,25642,27036,28881,30697,32004,33134,35189,35937,37170,38634,39941,41346,41963,43017,44100,44560,45606,46472,47230,48069,48483,49269,49535,50005,50434,50742,51044,51348,51789,52127,52264,52482,52536,52701,52806,52990,53175,53277,53288,53288,53288,53288,53288,53288,53288,53288,53288,53288
0,-236445,-221113,-200436,-185787,-175558,-162640,-149199,-134212,-125324,-118441,-110594,-103717,-96394,-91633,-86772,-81198,-77308,-73746,-69435,-66020,-61825,-59163,-54649,-50078,-46410,-44297,-41590,-38255,-35660,-33423,-31152,-29055,-27318,-25185,-23868,-22446,-20094,-18486,-17040,-15098,-13888,-12944,-12035,-11098,-10425,-9428,-8618,-7580,-7159,-6284,-5678,-5058,34555,35328,36860,38709,40068,41518,42119,43476,44056,45102,45829,46528,47017,48590,49198,49639,50293,50493,50663,50927,51273,51494,51689,51689,51881,52201,52201,52201,52230,52317,52469,52726,52726,52737,52764,52863,52997,53129,53250,53250,53250,53250,53250,53250,53250,53250,53250,53250
1,-229630,-217380,-201842,-187751,-178004,-163978,-151745,-141974,-132942,-126765,-118393,-112036,-105090,-99598,-92766,-88142,-82443,-79025,-74592,-71887,-68424,-64640,-61128,-57754,-54318,-51905,-49052,-46592,-43871,-41140,-39408,-36408,-33477,-32076,-29616,-28489,-26516,-25306,-23951,-22456,-20570,-19159,-17834,-15862,-14930,-13539,-12307,-11323,-10483,-9726,-8922,-8323,-7646,-6658,-5957,-5344,29741,30727,31778,33496,35211,36638,38895,39906,41461,42630,43834,44810,45641,46594,47065,47552,47933,49045,49045,49254,49536,50295,50577,50861,51346,51952,52033,52302,52302,52428,52428,52540,52680,52913,53034,53034,53034,53034,53034,53034,53034,53034,53034,53034
2,-237921,-224156,-204625,-189170,-176547,-163830,-152150,-143806,-133527,-123421,-115035,-106573,-100767,-95027,-90258,-85879,-82744,-78822,-74922,-71732,-67929,-63565,-60336,-57097,-52451,-50843,-47099,-44571,-42007,-38481,-36080,-34129,-32178,-30215,-26930,-26121,-25067,-23769,-22013,-20684,-18982,-17615,-16268,-15354,-14241,-13375,-12274,-11211,-10196,-9390,-8856,-8261,-7582,-6831,-6062,-5443,21320,23851,25515,26858,28879,30993,33550,34774,36394,37370,38668,40043,40954,41856,42866,43852,44564,45172,45798,46635,47311,47953,48553,49057,49508,49973,50350,50585,50929,51147,51342,51774,52045,52353,52730,53092,53219,53347,53626,53683,53683,53683,53683,53683
