0,-229632,-218642,-203792,-192134,-180128,-171221,-159987,-148768,-140522,-133040,-126319,-120238,-113828,-111444,-107692,-104808,-102576,-100663,-99718,-98149,-97168,-96083,-94990,-93372,-92465,-91180,-89122,-87463,-86531,-85557,-83726,-82763,-81877,-81100,-79303,-77853,-76242,-74957,-73891,-73025,-72368,-71545,-71004,-69651,-68835,-68075,-67089,-66041,-64016,-62527,-61493,-60596,-59235,-58506,-57910,-56234,-55794,-54977,-54130,-52873,-52188,-51702,-51102,-50192,-49402,-48802,-48117,-47615,-47039,-46448,-45373,-44431,-43680,-43251,-42726,-42090,-41031,-39996,-39546,-38868,-37920,-36491,-36033,-35537,-34662,-33966,-33506,-32919,-32465,-32085,-31624,-31067,-30955,-29746,-29297,-28979,-28229,-27828,-27315,-26835
1,-244212,-231091,-215366,-197106,-182484,-168344,-152647,-141662,-129653,-120887,-113431,-106064,-98802,-93258,-88697,-84680,-80998,-78000,-76136,-75334,-74654,-73411,-70902,-70110,-68705,-68006,-66804,-65520,-64741,-63941,-63040,-62261,-61299,-60507,-59532,-58860,-57958,-57155,-56355,-55193,-54555,-53427,-52342,-51777,-51129,-49972,-48421,-47710,-46748,-45755,-45323,-44653,-43657,-42418,-41818,-41340,-40518,-40099,-39480,-38953,-38384,-37710,-37199,-36875,-36433,-35900,-35254,-34095,-32940,-32344,-31866,-30796,-30426,-29993,-29269,-28360,-28131,-27689,-27123,-26595,-25560,-25113,-24713,-24301,-24107,-23517,-22826,-22280,-21864,-21504,-20730,-20300,-19913,-19278,-19034,-18698,-18205,-18066,-17455,-17064
2,-242721,-224883,-213747,-197885,-184718,-172806,-162818,-153216,-145103,-134476,-128307,-123929,-117481,-114503,-110725,-108217,-105904,-103866,-102208,-101236,-100487,-99699,-98544,-97444,-95363,-94602,-93666,-91834,-91042,-90061,-89416,-88590,-87471,-86151,-85586,-84617,-83440,-82471,-81516,-80542,-79626,-78774,-77627,-75656,-74924,-74239,-73245,-72408,-71651,-70688,-69772,-68187,-67366,-66642,-65831,-64832,-63427,-62925,-62018,-60861,-59821,-58785,-57181,-55914,-55208,-54353,-53653,-52991,-51970,-50765,-50174,-49523,-48753,-47967,-47197,-46448,-45770,-45102,-44391,-43615,-43164,-41842,-40876,-40414,-39718,-39238,-38638,-38222,-37792,-37105,-36704,-35991,-34984,-34248,-33796,-33409,-32947,-32604,-32060,-31669
3,-229190,-220399,-208728,-199930,-191967,-183021,-176751,-169558,-164053,-157838,-152484,-148224,-144937,-143326,-141648,-139690,-138708,-137412,-135704,-134163,-133293,-131891,-130415,-127775,-126784,-125393,-124403,-122923,-121466,-120654,-119642,-118753,-117950,-117053,-116181,-115061,-113136,-111909,-110918,-109045,-107323,-106382,-105508,-104408,-103114,-102366,-101375,-99356,-98393,-97313,-96810,-95916,-94471,-93436,-92701,-91559,-89967,-88568,-87674,-86446,-85552,-84557,-83734,-83213,-81920,-80607,-79619,-78767,-78096,-77311,-76148,-75363,-74400,-73693,-72867,-72331,-71013,-69764,-69074,-68141,-66807,-66330,-65836,-64948,-64123,-63152,-62446,-61791,-60541,-59275,-59081,-58553,-57942,-57294,-56417,-55724,-55109,-54568,-54002,-53318
4,-232299,-212702,-200006,-190709,-179524,-167723,-160827,-152149,-143695,-137040,-131852,-127701,-124867,-121446,-119069,-117089,-114997,-114300,-113044,-112305,-111119,-109908,-109234,-107991,-106117,-104185,-103189,-102200,-101200,-99849,-97877,-97011,-95515,-93688,-92715,-91853,-90931,-90191,-88825,-86725,-85808,-84999,-83493,-82562,-81741,-80587,-79573,-78114,-77309,-76508,-75527,-74935,-74250,-72928,-72291,-71335,-70513,-69673,-68966,-68168,-67494,-66682,-65786,-64963,-64241,-63477,-62904,-62070,-61519,-60196,-59294,-58427,-57789,-57162,-56434,-55525,-54853,-54190,-53508,-52915,-52273,-51241,-50812,-49836,-48649,-47856,-47214,-46543,-45710,-45211,-44676,-44148,-43155,-42477,-41991,-41454,-40612,-39980,-38932,-38638
5,-229684,-215681,-205167,-187064,-173492,-161528,-146812,-136100,-126489,-119182,-111106,-105220,-99394,-93986,-89998,-86335,-83563,-80256,-78875,-77413,-76632,-75357,-73935,-72758,-71117,-70136,-69174,-67371,-66448,-65431,-64220,-63265,-62464,-61824,-61069,-60363,-59075,-57728,-56854,-56182,-55470,-54383,-53343,-52477,-51491,-50845,-50049,-48086,-47351,-46613,-45924,-45198,-44452,-43631,-42431,-41523,-40844,-40222,-39465,-38818,-38088,-37431,-36803,-36182,-35647,-34981,-34591,-33620,-33124,-32195,-31599,-31129,-30668,-30344,-29944,-28884,-27829,-27158,-26845,-26257,-25864,-25076,-24696,-24474,-23897,-23269,-22654,-21836,-21309,-20727,-20180,-19829,-19251,-18392,-18058,-17768,-17282,-16717,-16296,-15693
6,-222538,-204822,-198311,-188269,-183374,-175655,-169651,-164653,-160292,-156590,-153382,-151054,-150205,-149277,-148287,-146537,-145610,-144661,-142872,-141932,-140498,-138857,-138146,-137444,-136337,-134962,-133844,-132073,-130682,-129240,-127720,-126801,-125887,-124149,-123165,-122336,-120553,-119789,-118780,-116549,-115736,-115172,-114211,-113328,-112289,-111406,-110436,-109385,-108094,-107229,-106350,-105451,-104412,-102784,-101794,-100855,-100022,-98876,-97048,-95312,-93660,-92796,-91968,-89786,-89207,-88487,-87736,-86876,-84581,-83817,-83103,-81066,-80167,-79030,-78225,-77241,-76784,-75639,-75023,-74254,-73225,-72490,-71876,-71338,-70663,-70009,-69326,-68720,-67961,-66930,-66138,-65288,-64575,-63876,-63076,-62377,-61651,-60855,-60181,-59533
7,-229906,-216465,-206365,-195053,-183952,-173696,-166062,-160016,-153667,-149124,-145493,-142231,-139470,-137183,-135738,-134709,-133747,-131992,-131013,-129049,-128091,-126779,-125199,-124207,-123227,-122311,-120878,-119210,-117684,-116368,-115126,-114248,-113463,-112560,-111638,-110675,-109599,-108663,-107766,-106497,-104141,-102493,-101521,-100610,-99808,-99015,-98166,-97385,-95890,-95094,-94145,-92583,-91081,-90207,-89417,-88323,-86933,-85622,-83243,-82416,-81734,-80562,-79370,-77588,-76432,-75713,-74612,-73957,-73236,-71960,-71186,-70455,-69675,-68836,-67523,-66032,-65516,-64544,-63787,-63247,-62207,-61043,-60151,-59276,-58067,-57422,-56873,-56226,-55756,-55160,-54452,-53771,-53176,-52602,-52007,-51227,-50520,-49905,-49228,-48613
8,-219369,-210526,-201787,-191139,-183855,-177000,-167908,-161009,-153841,-149709,-145641,-142550,-140626,-138329,-136854,-135934,-134593,-133268,-132428,-131409,-130418,-129435,-128189,-126828,-126035,-124826,-122764,-122047,-121136,-120218,-118430,-117489,-116683,-115919,-114483,-113210,-110765,-109774,-108813,-106933,-105978,-105097,-104177,-103317,-102420,-101406,-99437,-98028,-97343,-96480,-95053,-94457,-93600,-92266,-90664,-89720,-88287,-86865,-86048,-85271,-84564,-83761,-83082,-82318,-81126,-79677,-79068,-78096,-77358,-76204,-74609,-71980,-71006,-70140,-69353,-68333,-67541,-66945,-66340,-65313,-64419,-63504,-62568,-61955,-61240,-60331,-58975,-58220,-57595,-56978,-55260,-54684,-54038,-53463,-52801,-52195,-51636,-50651,-49656,-49217
9,-238049,-225107,-206957,-195288,-182405,-173096,-161546,-152036,-144685,-135983,-128547,-123528,-117256,-111969,-107791,-104896,-102550,-99947,-98586,-97728,-96663,-95197,-94172,-93422,-92434,-91443,-90468,-89672,-88737,-86965,-86106,-85193,-84258,-83394,-81717,-80790,-79708,-77985,-76994,-76022,-75344,-74485,-73761,-72786,-71775,-70200,-69128,-68349,-67503,-66777,-65955,-65229,-64383,-63788,-62837,-62068,-61171,-60276,-59522,-58167,-56859,-56187,-55553,-54567,-53885,-52990,-52180,-51529,-50538,-49949,-49368,-48824,-47898,-46631,-45147,-44381,-43393,-43002,-42352,-40788,-40420,-39868,-39161,-38566,-37909,-37371,-36891,-36471,-36022,-35495,-34563,-34085,-33608,-32641,-32030,-31436,-30847,-30339,-29539,-29072
