0,-46517,-41590,-31680,-26425,-21285,-17850,-14687,-10841,-10172,-8057,-6970,-6222,-5868,-5027,-4258,-4170,-4007,-3708,-3545,-3545,-3516,-3067,-2903,-2776,-2454,-2364,-2364,-2364,-2151,-2151,-2123,-2123,-2088,-1793,-1793,-1793,-1567,-1298,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1123,1123,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1125,1125
1,-45136,-40657,-34384,-27016,-23250,-19723,-15993,-12924,-10752,-10350,-9450,-8585,-7717,-6763,-5841,-5841,-5548,-5263,-5263,-5263,-5192,-5034,-4699,-4326,-4296,-4267,-4267,-4267,-4264,-3992,-3992,-3922,-3922,-3321,-3003,-2860,-2725,-2365,-2201,-2201,-2201,-1729,-1720,-1720,-1720,-1513,-1513,-1287,-1215,-1099,-1099,-1099,-1099,777,777,777,777,777,777,777,778,961,961,961,961,961,961,961,961,961,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1130,1130,1130,1130,1130,1130,1130,1130,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131
2,-44279,-41021,-36731,-31560,-28502,-23924,-21288,-19356,-18644,-17463,-16247,-15089,-14314,-13689,-12606,-12606,-12040,-11866,-11158,-10473,-9509,-9207,-8792,-8011,-7229,-7229,-7229,-6934,-6934,-6667,-6426,-5689,-5422,-5271,-5114,-4866,-4832,-4723,-4723,-4292,-4085,-4085,-3773,-3113,-3113,-3113,-3113,-2394,-2394,-2207,-2064,-1856,-1378,-1378,-1378,-1378,-1378,-1348,-1348,-1348,-1348,-1087,-1087,-1087,-1087,-1087,-1087,-1087,-1087,972,972,972,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1139,1139,1139,1139,1139,1139,1293,1293,1293,1293,1293,1293,1293
3,-44754,-40959,-34959,-29536,-24119,-21640,-17539,-15907,-14339,-13052,-12093,-11266,-11266,-10479,-10209,-9214,-8372,-7382,-7203,-7203,-7007,-7007,-6762,-6505,-5973,-5500,-5130,-4995,-4423,-4423,-3761,-3161,-3061,-3061,-2921,-2859,-2653,-2374,-2286,-1647,-1460,-1338,-1248,-1248,-1212,889,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105
4,-40721,-35409,-28126,-22690,-19759,-17025,-13430,-12246,-10969,-9648,-8966,-8245,-7885,-6952,-6107,-5861,-5466,-5120,-4732,-4322,-4097,-3918,-3918,-3888,-3888,-3888,-3888,-3627,-3627,-3547,-3280,-3280,-3280,-3038,-2678,-2678,-2678,-2420,-2275,-2275,-2159,-1963,-1963,-1820,-1750,-1607,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945
5,-44139,-40123,-34962,-30134,-24644,-21420,-16380,-11705,-9947,-7931,-6871,-5978,-5707,-5707,-5523,-5193,-5048,-5048,-5048,-4849,-4740,-4349,-4006,-4006,-4006,-4006,-4006,-3421,-2952,-2769,-2769,-2671,-2508,-2508,-2508,-2508,-2508,-2508,-2301,-2301,-2301,-2229,-2229,-2033,-1444,961,961,961,961,961,962,962,962,962,962,962,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041
6,-38738,-36528,-30070,-26190,-21686,-18882,-15678,-12671,-11627,-9590,-9293,-8663,-7585,-7328,-6909,-6130,-5900,-5406,-5091,-5061,-5061,-4961,-4858,-4432,-4432,-4084,-3817,-3674,-3293,-2862,-2052,-1930,-1930,-1930,-1930,-1345,-1345,-1015,987,987,987,987,987,987,987,987,1062,1062,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1230,1230,1230
7,-45498,-41259,-37092,-31238,-25432,-22459,-16499,-14109,-11314,-10085,-9507,-8543,-8065,-6930,-5767,-5576,-5546,-5314,-5128,-4950,-4787,-4787,-4686,-4012,-3417,-3417,-3417,-3417,-3417,-3102,-3102,-3102,-3102,-2540,-2440,-2440,-2405,-2192,-2120,-2000,-1928,-1928,-1928,-1893,-1811,-1811,-1811,-1811,-1811,-1463,-1385,-1276,-1276,-1276,-1276,-1276,-1276,-1160,-1160,-1070,715,715,715,789,818,818,818,828,828,828,828,828,828,829,830,831,831,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874
8,-44315,-36066,-32211,-25750,-22483,-19485,-17400,-15229,-14426,-13595,-12597,-12027,-11560,-11560,-11323,-11164,-10769,-10239,-9625,-9306,-9306,-8558,-8228,-7810,-7687,-7389,-7158,-6487,-6106,-5657,-5131,-4870,-4870,-4870,-4763,-4763,-4469,-4272,-4226,-4226,-4226,-4019,-3750,-3341,-3134,-2859,-2859,-2859,-2699,-2356,-2218,-1753,-1322,-1252,-1143,-1143,-1114,-1114,-1114,-1016,-1016,-1016,-1016,1198,1198,1198,1198,1198,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199
9,-41483,-35669,-32008,-28155,-24900,-21643,-19619,-17587,-16728,-16111,-15875,-15400,-14851,-14134,-13686,-13421,-12813,-12546,-12150,-11810,-11130,-10833,-10561,-9827,-9748,-9067,-8736,-8393,-7864,-6818,-6570,-6545,-6223,-5774,-5184,-4477,-4477,-4477,-4477,-4477,-4477,-4477,-4162,-3483,-3376,-3180,-3080,-3080,-2992,-2809,-2083,-2083,-1910,-1822,-1713,-1713,-1713,-1550,-1550,-1550,-1550,-1550,-1550,-1550,-1550,-1550,-1550,-1521,-1395,-1357,-1357,-1276,841,841,965,965,965,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966,966
